id,depaAirport,arriAirport,std,sta,fleet,aircraftNo,flyTime
Flt_17027,RRES,MXYE,2025/5/3 13:00,2025/5/3 15:20,321,Aft_10050,120
Flt_17028,VIOC,DQUC,2025/5/3 16:35,2025/5/3 19:15,319,Aft_10073,153
Flt_17029,MXYE,RRES,2025/5/3 10:25,2025/5/3 12:45,320,Aft_10089,134
Flt_17030,STEC,VIOC,2025/5/3 20:25,2025/5/3 22:50,321,Aft_10054,139
Flt_17033,VIOC,SLPJ,2025/5/3 17:50,2025/5/3 20:00,320,Aft_10127,108
Flt_17034,VIOC,XQWL,2025/5/3 16:55,2025/5/3 19:00,320,Aft_10020,108
Flt_17035,JFEE,RRES,2025/5/3 6:55,2025/5/3 9:05,321,Aft_10078,121
Flt_17036,JFEE,VIOC,2025/5/3 10:35,2025/5/3 12:50,321,Aft_10066,136
Flt_17037,AXWS,VIOC,2025/5/3 23:30,2025/5/4 1:50,321,Aft_10033,157
Flt_17038,XQWL,VIOC,2025/5/3 10:55,2025/5/3 13:05,321,Aft_10032,112
Flt_17039,VIOC,AXWS,2025/5/3 20:20,2025/5/3 22:45,321,Aft_10033,147
Flt_17040,RRES,JFEE,2025/5/3 20:50,2025/5/3 22:55,321,Aft_10097,123
Flt_17041,VIOC,JFEE,2025/5/3 7:00,2025/5/3 9:20,321,Aft_10066,143
Flt_17042,VIOC,XQWL,2025/5/3 8:00,2025/5/3 9:55,321,Aft_10032,109
Flt_17043,JFEE,RRES,2025/5/3 13:35,2025/5/3 15:35,321,Aft_10078,123
Flt_17044,JFEE,VIOC,2025/5/3 9:20,2025/5/3 11:40,321,Aft_10068,140
Flt_17045,MXYE,VIOC,2025/5/3 8:20,2025/5/3 10:40,321,Aft_10055,154
Flt_17046,UDGM,VIOC,2025/5/3 21:35,2025/5/3 23:55,321,Aft_10053,146
Flt_17047,RRES,JFEE,2025/5/3 10:20,2025/5/3 12:25,321,Aft_10078,124
Flt_17048,VIOC,JFEE,2025/5/3 13:00,2025/5/3 15:35,321,Aft_10068,146
Flt_17049,VIOC,UDGM,2025/5/3 18:15,2025/5/3 20:40,321,Aft_10053,133
Flt_17050,JFEE,RRES,2025/5/3 19:05,2025/5/3 20:55,321,Aft_10061,121
Flt_17051,JFEE,VIOC,2025/5/3 14:15,2025/5/3 16:35,321,Aft_10053,142
Flt_17052,NDUJ,VIOC,2025/5/3 19:45,2025/5/3 21:55,321,Aft_10031,121
Flt_17053,VIOC,STEC,2025/5/3 9:35,2025/5/3 11:50,320,Aft_10057,135
Flt_17054,RRES,JFEE,2025/5/3 15:45,2025/5/3 17:50,321,Aft_10061,122
Flt_17055,VIOC,JFEE,2025/5/3 10:40,2025/5/3 13:00,321,Aft_10053,145
Flt_17056,VWTX,VIOC,2025/5/3 7:30,2025/5/3 8:30,320,Aft_10057,63
Flt_17057,VIOC,NDUJ,2025/5/3 16:55,2025/5/3 18:45,321,Aft_10031,110
Flt_17059,SLPJ,VIOC,2025/5/3 21:05,2025/5/3 22:55,320,Aft_10127,111
Flt_17060,XQWL,VIOC,2025/5/3 20:05,2025/5/3 21:55,320,Aft_10020,110
Flt_17062,RRES,WUZI,2025/5/3 6:45,2025/5/3 9:30,319,Aft_10103,167
Flt_17063,VIOC,MXYE,2025/5/3 11:45,2025/5/3 14:15,321,Aft_10065,139
Flt_17064,VIOC,KCUC,2025/5/3 9:40,2025/5/3 11:40,319,Aft_10069,118
Flt_17065,RTHW,VIOC,2025/5/3 14:25,2025/5/3 15:50,320,Aft_10020,79
Flt_17066,KCUC,VIOC,2025/5/3 12:25,2025/5/3 14:25,319,Aft_10069,100
Flt_17068,VIOC,RTHW,2025/5/3 6:25,2025/5/3 7:50,320,Aft_10017,78
Flt_17071,VIOC,WUZI,2025/5/3 8:20,2025/5/3 10:40,319,Aft_10059,146
Flt_17072,DTEM,VIOC,2025/5/3 9:25,2025/5/3 11:05,320,Aft_10028,90
Flt_17073,WUZI,VIOC,2025/5/3 19:50,2025/5/3 21:55,319,Aft_10059,117
Flt_17074,VIOC,DTEM,2025/5/3 6:45,2025/5/3 8:30,320,Aft_10028,87
Flt_17075,MXYE,VIOC,2025/5/3 16:25,2025/5/3 18:50,321,Aft_10033,154
Flt_17076,VIOC,WUZI,2025/5/3 16:15,2025/5/3 18:25,319,Aft_10059,147
Flt_17078,VIOC,MXYE,2025/5/3 19:15,2025/5/3 21:45,321,Aft_10065,139
Flt_17081,WUZI,RRES,2025/5/3 19:40,2025/5/3 22:10,319,Aft_10074,145
Flt_17083,RTHW,VIOC,2025/5/3 22:55,2025/5/4 0:25,320,Aft_10052,78
Flt_17084,RRES,WUZI,2025/5/3 9:05,2025/5/3 11:50,319,Aft_10074,168
Flt_17085,VIOC,MXYE,2025/5/3 12:35,2025/5/3 15:10,321,Aft_10033,140
Flt_17087,WUZI,RRES,2025/5/3 10:20,2025/5/3 12:40,319,Aft_10103,144
Flt_17088,MXYE,VIOC,2025/5/3 15:30,2025/5/3 18:00,321,Aft_10065,154
Flt_17089,WUZI,VIOC,2025/5/3 11:50,2025/5/3 13:55,319,Aft_10059,117
Flt_17090,VIOC,RTHW,2025/5/3 21:55,2025/5/3 23:25,321,Aft_10048,81
Flt_17091,WGAC,VIOC,2025/5/3 12:00,2025/5/3 16:15,321,Aft_10049,254
Flt_17092,VIOC,WGAC,2025/5/3 7:15,2025/5/3 10:55,321,Aft_10049,218
Flt_17093,TYHI,RTHW,2025/5/3 17:40,2025/5/3 20:35,320,Aft_10029,178
Flt_17094,UICV,TYHI,2025/5/3 14:40,2025/5/3 16:50,320,Aft_10029,120
Flt_17095,VIOC,BTTC,2025/5/3 8:30,2025/5/3 11:55,321,Aft_10075,218
Flt_17096,VSZH,VIOC,2025/5/3 18:40,2025/5/3 22:40,320,Aft_10056,248
Flt_17097,PKYJ,VIOC,2025/5/3 22:35,2025/5/4 0:40,319,Aft_10035,104
Flt_17098,VIOC,PKYJ,2025/5/3 19:55,2025/5/3 21:45,319,Aft_10035,103
Flt_17099,TYHI,UICV,2025/5/3 11:45,2025/5/3 13:40,320,Aft_10029,116
Flt_17100,RTHW,TYHI,2025/5/3 7:55,2025/5/3 10:55,320,Aft_10029,158
Flt_17101,VIOC,VSZH,2025/5/3 12:55,2025/5/3 17:35,320,Aft_10056,282
Flt_17102,TEEO,VIOC,2025/5/3 8:15,2025/5/3 9:35,321,Aft_10053,93
Flt_17103,TPWY,VIOC,2025/5/3 12:30,2025/5/3 16:50,321,Aft_10036,258
Flt_17104,VIOC,TEEO,2025/5/3 6:10,2025/5/3 7:25,321,Aft_10053,82
Flt_17105,RRES,RTHW,2025/5/3 15:30,2025/5/3 17:00,320,Aft_10018,87
Flt_17106,PKYJ,RRES,2025/5/3 12:35,2025/5/3 14:25,320,Aft_10018,108
Flt_17107,BTTC,VIOC,2025/5/3 19:00,2025/5/3 22:25,320,Aft_10028,205
Flt_17108,VIOC,TPWY,2025/5/3 6:55,2025/5/3 10:55,321,Aft_10036,228
Flt_17109,FDOQ,RTHW,2025/5/3 21:40,2025/5/4 0:35,320,Aft_10082,176
Flt_17110,UICV,VIOC,2025/5/3 11:25,2025/5/3 15:25,320,Aft_10027,240
Flt_17111,RTHW,FDOQ,2025/5/3 17:55,2025/5/3 20:50,320,Aft_10082,157
Flt_17112,VIOC,BTTC,2025/5/3 14:20,2025/5/3 17:45,320,Aft_10028,220
Flt_17113,RRES,PKYJ,2025/5/3 10:00,2025/5/3 11:45,320,Aft_10018,111
Flt_17114,VIOC,UICV,2025/5/3 7:05,2025/5/3 10:15,320,Aft_10027,194
Flt_17115,RTHW,RRES,2025/5/3 6:45,2025/5/3 8:25,320,Aft_10018,82
Flt_17116,BTTC,VIOC,2025/5/3 13:10,2025/5/3 16:40,320,Aft_10127,204
Flt_17117,AHZP,RTHW,2025/5/3 19:05,2025/5/3 21:45,320,Aft_10052,159
Flt_17118,RTHW,AHZP,2025/5/3 15:40,2025/5/3 18:15,320,Aft_10052,139
Flt_17119,VRYX,RTHW,2025/5/3 14:45,2025/5/3 17:00,320,Aft_10116,130
Flt_17120,MXYE,RTHW,2025/5/3 6:55,2025/5/3 9:10,320,Aft_10020,130
Flt_17121,SHZB,VRYX,2025/5/3 12:35,2025/5/3 13:55,320,Aft_10116,82
Flt_17122,ORXC,RTHW,2025/5/3 18:20,2025/5/3 20:00,320,Aft_10080,96
Flt_17123,GDHI,ORXC,2025/5/3 15:35,2025/5/3 17:30,320,Aft_10080,113
Flt_17124,VWSF,RTHW,2025/5/3 22:30,2025/5/4 1:55,320,Aft_10018,217
Flt_17125,RTHW,VWSF,2025/5/3 18:05,2025/5/3 21:25,320,Aft_10018,215
Flt_17126,RTHW,DQUC,2025/5/3 18:05,2025/5/3 21:25,320,Aft_10116,195
Flt_17127,ORXC,GDHI,2025/5/3 12:45,2025/5/3 14:35,320,Aft_10080,101
Flt_17128,NDUJ,RTHW,2025/5/3 19:20,2025/5/3 22:10,320,Aft_10081,157
Flt_17129,RTHW,ORXC,2025/5/3 10:05,2025/5/3 11:50,320,Aft_10080,101
Flt_17130,TPWY,NDUJ,2025/5/3 14:50,2025/5/3 18:05,320,Aft_10081,178
Flt_17131,MLUQ,RTHW,2025/5/3 22:15,2025/5/3 23:55,320,Aft_10083,97
Flt_17132,XVFW,MLUQ,2025/5/3 19:20,2025/5/3 21:30,320,Aft_10083,125
Flt_17133,WCBM,RTHW,2025/5/3 10:25,2025/5/3 12:55,320,Aft_10083,167
Flt_17134,NDUJ,TPWY,2025/5/3 11:20,2025/5/3 13:50,320,Aft_10081,168
Flt_17135,DQUC,RTHW,2025/5/3 22:25,2025/5/4 1:45,320,Aft_10116,212
Flt_17136,RTHW,NDUJ,2025/5/3 7:35,2025/5/3 10:15,320,Aft_10081,152
Flt_17137,RTHW,WCBM,2025/5/3 6:50,2025/5/3 9:25,320,Aft_10083,139
Flt_17138,MLUQ,XVFW,2025/5/3 16:30,2025/5/3 18:25,320,Aft_10083,118
Flt_17139,RTHW,MLUQ,2025/5/3 14:10,2025/5/3 15:45,320,Aft_10083,101
Flt_17140,WNMV,RTHW,2025/5/3 10:50,2025/5/3 14:05,320,Aft_10082,189
Flt_17141,RTHW,WNMV,2025/5/3 6:40,2025/5/3 9:45,320,Aft_10082,170
Flt_17142,KYFK,RRES,2025/5/3 16:25,2025/5/3 18:05,320,Aft_10098,91
Flt_17143,KQCH,RRES,2025/5/3 23:45,2025/5/4 1:30,321,Aft_10085,105
Flt_17144,RERF,RRES,2025/5/3 13:55,2025/5/3 16:50,320,Aft_10128,164
Flt_17145,RTHW,MTLP,2025/5/3 18:20,2025/5/3 21:25,320,Aft_10017,173
Flt_17146,RRES,KYFK,2025/5/3 14:00,2025/5/3 15:25,320,Aft_10043,90
Flt_17147,RRES,KQCH,2025/5/3 21:10,2025/5/3 23:00,321,Aft_10085,107
Flt_17148,RRES,RERF,2025/5/3 10:40,2025/5/3 13:05,320,Aft_10128,147
Flt_17149,AICJ,RRES,2025/5/3 10:25,2025/5/3 13:00,321,Aft_10061,158
Flt_17150,AHZP,RRES,2025/5/3 17:00,2025/5/3 19:15,319,Aft_10103,120
Flt_17151,EFSS,RRES,2025/5/3 10:10,2025/5/3 12:35,321,Aft_10085,143
Flt_17152,JZAO,RRES,2025/5/3 23:10,2025/5/4 1:55,321,Aft_10086,166
Flt_17153,RRES,JZAO,2025/5/3 20:00,2025/5/3 22:10,321,Aft_10086,140
Flt_17154,RRES,AICJ,2025/5/3 7:05,2025/5/3 9:25,321,Aft_10061,135
Flt_17155,RRES,EFSS,2025/5/3 7:05,2025/5/3 9:20,321,Aft_10085,123
Flt_17156,RRES,AHZP,2025/5/3 14:05,2025/5/3 16:00,319,Aft_10103,106
Flt_17157,VRYX,SHZB,2025/5/3 10:10,2025/5/3 11:50,320,Aft_10116,88
Flt_17158,BZYU,RRES,2025/5/3 13:35,2025/5/3 17:40,320,Aft_10092,219
Flt_17159,JFEE,RTHW,2025/5/3 6:55,2025/5/3 8:50,320,Aft_10080,137
Flt_17160,HXHL,RRES,2025/5/3 22:40,2025/5/4 0:30,320,Aft_10088,110
Flt_17161,RRES,BZYU,2025/5/3 8:00,2025/5/3 12:20,320,Aft_10092,232
Flt_17162,RTHW,VRYX,2025/5/3 6:55,2025/5/3 9:15,320,Aft_10116,130
Flt_17163,JVVZ,HXHL,2025/5/3 20:25,2025/5/3 21:45,320,Aft_10088,85
Flt_17164,NDUJ,RRES,2025/5/3 17:00,2025/5/3 19:00,321,Aft_10097,111
Flt_17165,SLPJ,RRES,2025/5/3 9:25,2025/5/3 10:50,320,Aft_10091,94
Flt_17166,RTHW,JFEE,2025/5/3 21:05,2025/5/3 22:55,320,Aft_10080,123
Flt_17167,HXHL,JVVZ,2025/5/3 18:20,2025/5/3 19:40,320,Aft_10088,78
Flt_17168,RRES,SLPJ,2025/5/3 6:55,2025/5/3 8:35,320,Aft_10091,95
Flt_17169,RRES,NDUJ,2025/5/3 14:15,2025/5/3 16:00,321,Aft_10097,102
Flt_17170,MTLP,RTHW,2025/5/3 22:30,2025/5/4 1:50,320,Aft_10017,215
Flt_17171,RRES,HXHL,2025/5/3 14:55,2025/5/3 16:45,320,Aft_10088,101
Flt_17172,GDHI,RRES,2025/5/3 13:45,2025/5/3 15:55,321,Aft_10067,132
Flt_17173,ENDP,RRES,2025/5/3 17:25,2025/5/3 20:05,321,Aft_10085,161
Flt_17174,GDHI,RRES,2025/5/3 10:25,2025/5/3 12:40,321,Aft_10086,133
Flt_17175,RRES,XVFW,2025/5/3 17:55,2025/5/3 19:55,320,Aft_10090,119
Flt_17176,RRES,GDHI,2025/5/3 9:30,2025/5/3 11:35,321,Aft_10067,118
Flt_17177,RRES,ENDP,2025/5/3 14:00,2025/5/3 16:20,321,Aft_10085,133
Flt_17178,RRES,GDHI,2025/5/3 7:15,2025/5/3 9:20,321,Aft_10086,115
Flt_17179,RRES,AVSX,2025/5/3 7:00,2025/5/3 9:20,320,Aft_10026,135
Flt_17180,DHUW,RRES,2025/5/3 22:40,2025/5/4 1:05,319,Aft_10103,118
Flt_17181,RRES,FDOQ,2025/5/3 14:10,2025/5/3 16:20,321,Aft_10157,119
Flt_17182,ENDP,RRES,2025/5/3 10:40,2025/5/3 13:20,320,Aft_10058,157
Flt_17183,RRES,DHUW,2025/5/3 20:15,2025/5/3 21:50,319,Aft_10103,107
Flt_17184,FDOQ,RRES,2025/5/3 17:35,2025/5/3 19:55,321,Aft_10157,138
Flt_17185,RRES,ENDP,2025/5/3 7:15,2025/5/3 9:25,320,Aft_10058,132
Flt_17186,UDGM,RRES,2025/5/3 9:50,2025/5/3 11:55,321,Aft_10050,131
Flt_17187,AVSX,RRES,2025/5/3 10:10,2025/5/3 12:50,320,Aft_10026,156
Flt_17188,VRYX,RRES,2025/5/3 22:10,2025/5/4 0:05,320,Aft_10092,106
Flt_17189,RTWL,RRES,2025/5/3 22:55,2025/5/4 1:25,321,Aft_10013,137
Flt_17190,RRES,VRYX,2025/5/3 19:00,2025/5/3 20:55,320,Aft_10092,114
Flt_17191,RRES,RTWL,2025/5/3 22:45,2025/5/4 1:00,321,Aft_10061,133
Flt_17192,RRES,UDGM,2025/5/3 6:50,2025/5/3 9:00,321,Aft_10050,116
Flt_17193,XVFW,RRES,2025/5/3 7:20,2025/5/3 9:30,320,Aft_10128,137
Flt_17194,GDHI,RRES,2025/5/3 22:25,2025/5/4 0:35,320,Aft_10098,134
Flt_17195,WCBM,RRES,2025/5/3 17:35,2025/5/3 20:10,320,Aft_10091,160
Flt_17196,VSSV,RRES,2025/5/3 17:05,2025/5/3 19:30,320,Aft_10026,132
Flt_17197,RRES,XVFW,2025/5/3 21:05,2025/5/3 23:15,320,Aft_10026,123
Flt_17198,RRES,GDHI,2025/5/3 19:10,2025/5/3 21:15,320,Aft_10098,115
Flt_17199,RRES,WCBM,2025/5/3 14:00,2025/5/3 16:35,320,Aft_10091,137
Flt_17200,RRES,VSSV,2025/5/3 14:10,2025/5/3 16:20,320,Aft_10026,120
Flt_17201,XVFW,RRES,2025/5/3 20:45,2025/5/3 22:50,320,Aft_10090,142
Flt_17202,FDOQ,VIOC,2025/5/3 15:35,2025/5/3 18:10,321,Aft_10042,158
Flt_17203,STGW,RRES,2025/5/3 20:20,2025/5/3 22:45,321,Aft_10067,143
Flt_17204,RRES,NJRH,2025/5/3 21:20,2025/5/3 22:55,320,Aft_10091,100
Flt_17205,VIOC,TYHI,2025/5/3 18:50,2025/5/3 21:10,319,Aft_10095,131
Flt_17206,RRES,STGW,2025/5/3 17:05,2025/5/3 19:25,321,Aft_10067,123
Flt_17207,VIOC,FDOQ,2025/5/3 12:25,2025/5/3 14:50,321,Aft_10042,133
Flt_17208,XQWL,RRES,2025/5/3 16:25,2025/5/3 18:05,321,Aft_10086,86
Flt_17209,TYHI,VIOC,2025/5/3 13:30,2025/5/3 16:00,320,Aft_10152,157
Flt_17210,STGW,RRES,2025/5/3 11:15,2025/5/3 13:30,320,Aft_10088,147
Flt_17211,RRES,XQWL,2025/5/3 13:55,2025/5/3 15:20,321,Aft_10086,86
Flt_17212,VIOC,TYHI,2025/5/3 10:30,2025/5/3 12:45,320,Aft_10152,133
Flt_17213,RRES,STGW,2025/5/3 8:15,2025/5/3 10:30,320,Aft_10088,126
Flt_17214,UICV,RRES,2025/5/3 11:20,2025/5/3 15:00,320,Aft_10060,231
Flt_17215,TEEO,RRES,2025/5/3 22:55,2025/5/4 1:00,321,Aft_10050,104
Flt_17216,RRES,UICV,2025/5/3 7:20,2025/5/3 10:20,320,Aft_10060,186
Flt_17217,RRES,TEEO,2025/5/3 20:05,2025/5/3 21:50,321,Aft_10050,106
Flt_17218,AXWS,RRES,2025/5/3 9:35,2025/5/3 11:55,320,Aft_10090,146
Flt_17219,QGJR,VIOC,2025/5/3 22:05,2025/5/3 23:15,320,Aft_10107,56
Flt_17220,WZDU,QGJR,2025/5/3 18:40,2025/5/3 21:10,320,Aft_10107,150
Flt_17221,DQUC,RRES,2025/5/3 10:15,2025/5/3 13:05,321,Aft_10157,162
Flt_17222,RRES,AXWS,2025/5/3 6:40,2025/5/3 8:50,320,Aft_10090,127
Flt_17223,QGJR,WZDU,2025/5/3 15:30,2025/5/3 17:50,320,Aft_10107,132
Flt_17224,VIOC,QGJR,2025/5/3 13:35,2025/5/3 14:40,320,Aft_10107,53
Flt_17225,RRES,DQUC,2025/5/3 6:30,2025/5/3 9:00,321,Aft_10157,146
Flt_17226,TYHI,VIOC,2025/5/3 21:55,2025/5/4 0:30,319,Aft_10095,155
Flt_17227,NJRH,RRES,2025/5/3 23:40,2025/5/4 1:20,320,Aft_10091,90
Flt_17228,VYPF,VIOC,2025/5/3 20:00,2025/5/3 23:10,321,Aft_10099,175
Flt_17229,VIOC,JZAO,2025/5/3 10:15,2025/5/3 13:00,321,Aft_10100,151
Flt_17230,VIOC,VYPF,2025/5/3 16:15,2025/5/3 19:00,321,Aft_10099,150
Flt_17231,AHZP,VIOC,2025/5/3 11:35,2025/5/3 13:50,321,Aft_10022,145
Flt_17232,VIOC,AICJ,2025/5/3 8:15,2025/5/3 11:05,321,Aft_10099,153
Flt_17233,EQLA,VIOC,2025/5/3 20:25,2025/5/3 22:40,320,Aft_10152,144
Flt_17234,VIOC,AHZP,2025/5/3 8:25,2025/5/3 10:35,321,Aft_10022,120
Flt_17235,TYHI,VIOC,2025/5/3 10:35,2025/5/3 13:10,319,Aft_10105,158
Flt_17236,AICJ,VIOC,2025/5/3 12:00,2025/5/3 15:00,321,Aft_10099,182
Flt_17237,VIOC,EQLA,2025/5/3 17:25,2025/5/3 19:40,320,Aft_10152,120
Flt_17238,XVFW,VIOC,2025/5/3 8:05,2025/5/3 10:35,321,Aft_10129,159
Flt_17239,VIOC,XVFW,2025/5/3 21:10,2025/5/3 23:20,321,Aft_10104,128
Flt_17240,ENDP,VIOC,2025/5/3 7:00,2025/5/3 9:55,320,Aft_10008,176
Flt_17241,GDHI,VIOC,2025/5/3 19:45,2025/5/3 22:25,321,Aft_10022,154
Flt_17242,HXHL,VIOC,2025/5/3 11:30,2025/5/3 13:35,321,Aft_10130,132
Flt_17243,VIOC,TYHI,2025/5/3 7:40,2025/5/3 9:50,319,Aft_10105,133
Flt_17244,VSSV,VIOC,2025/5/3 11:10,2025/5/3 13:40,320,Aft_10145,155
Flt_17245,VIOC,ENDP,2025/5/3 20:15,2025/5/3 22:50,321,Aft_10042,148
Flt_17246,VIOC,GDHI,2025/5/3 15:55,2025/5/3 18:30,321,Aft_10022,132
Flt_17247,VIOC,HXHL,2025/5/3 8:30,2025/5/3 10:35,321,Aft_10130,118
Flt_17248,VIOC,VSSV,2025/5/3 8:10,2025/5/3 10:25,320,Aft_10145,136
Flt_17249,JZAO,VIOC,2025/5/3 14:00,2025/5/3 17:05,321,Aft_10100,180
Flt_17250,DHUW,VIOC,2025/5/3 12:15,2025/5/3 14:20,320,Aft_10121,133
Flt_17251,VIOC,ZJWW,2025/5/3 16:20,2025/5/3 18:45,321,Aft_10117,133
Flt_17254,VIOC,DHUW,2025/5/3 9:15,2025/5/3 11:15,320,Aft_10121,116
Flt_17255,VIOC,MXYE,2025/5/3 13:00,2025/5/3 15:20,321,Aft_10101,133
Flt_17256,TTTN,VIOC,2025/5/3 11:00,2025/5/3 13:20,320,Aft_10108,139
Flt_17257,NTBT,VIOC,2025/5/3 11:00,2025/5/3 12:55,320,Aft_10149,120
Flt_17258,DQUC,VIOC,2025/5/3 6:50,2025/5/3 9:50,320,Aft_10006,175
Flt_17259,VIOC,TTTN,2025/5/3 8:05,2025/5/3 10:15,320,Aft_10108,129
Flt_17260,VIOC,NTBT,2025/5/3 8:20,2025/5/3 10:15,320,Aft_10149,106
Flt_17261,VIOC,DQUC,2025/5/3 20:25,2025/5/3 23:15,319,Aft_10150,162
Flt_17262,QHMM,VIOC,2025/5/3 16:00,2025/5/3 18:10,319,Aft_10111,129
Flt_17263,VYPF,VIOC,2025/5/3 12:20,2025/5/3 15:10,321,Aft_10106,177
Flt_17264,VGQZ,VIOC,2025/5/3 23:25,2025/5/4 0:55,321,Aft_10129,83
Flt_17265,VIOC,VGQZ,2025/5/3 12:20,2025/5/3 13:40,321,Aft_10129,76
Flt_17266,PMXY,VIOC,2025/5/3 10:25,2025/5/3 12:25,319,Aft_10112,116
Flt_17267,VIOC,QHMM,2025/5/3 13:20,2025/5/3 15:15,319,Aft_10111,118
Flt_17268,VIOC,PMXY,2025/5/3 7:55,2025/5/3 9:40,319,Aft_10112,107
Flt_17269,QHMM,VIOC,2025/5/3 11:00,2025/5/3 13:15,321,Aft_10161,131
Flt_17270,PPWD,VIOC,2025/5/3 21:50,2025/5/3 23:55,319,Aft_10072,131
Flt_17271,VIOC,VYPF,2025/5/3 8:50,2025/5/3 11:25,321,Aft_10106,151
Flt_17272,VWSF,VIOC,2025/5/3 8:25,2025/5/3 11:20,321,Aft_10042,171
Flt_17273,VIOC,QHMM,2025/5/3 7:30,2025/5/3 9:50,321,Aft_10161,117
Flt_17274,VIOC,PPWD,2025/5/3 18:55,2025/5/3 21:05,319,Aft_10072,121
Flt_17275,MXYE,VIOC,2025/5/3 16:40,2025/5/3 19:10,321,Aft_10101,149
Flt_17276,ZJWW,VIOC,2025/5/3 19:30,2025/5/3 22:00,321,Aft_10117,144
Flt_17277,VIOC,VWSF,2025/5/3 20:30,2025/5/3 23:15,321,Aft_10101,155
Flt_17278,JFEE,VIOC,2025/5/3 7:05,2025/5/3 9:20,320,Aft_10152,133
Flt_17279,KQCH,VIOC,2025/5/3 17:15,2025/5/3 19:15,320,Aft_10149,121
Flt_17280,JFEE,VIOC,2025/5/3 17:10,2025/5/3 19:15,320,Aft_10094,136
Flt_17281,NDUJ,VIOC,2025/5/3 20:40,2025/5/3 22:35,320,Aft_10006,128
Flt_17282,WGAC,NDUJ,2025/5/3 17:05,2025/5/3 19:35,320,Aft_10006,166
Flt_17283,VIOC,KQCH,2025/5/3 14:25,2025/5/3 16:30,320,Aft_10149,111
Flt_17284,VIOC,JFEE,2025/5/3 13:30,2025/5/3 15:50,320,Aft_10094,140
Flt_17285,KYFK,VIOC,2025/5/3 16:25,2025/5/3 18:25,320,Aft_10043,115
Flt_17286,NDUJ,WGAC,2025/5/3 13:45,2025/5/3 16:15,320,Aft_10006,155
Flt_17287,SLPJ,VIOC,2025/5/3 7:55,2025/5/3 9:50,320,Aft_10016,106
Flt_17288,VIOC,NDUJ,2025/5/3 10:55,2025/5/3 12:45,320,Aft_10006,111
Flt_17289,VIOC,IWON,2025/5/3 7:55,2025/5/3 9:25,320,Aft_10098,95
Flt_17290,XQWL,VIOC,2025/5/3 18:25,2025/5/3 20:25,321,Aft_10161,110
Flt_17291,VIOC,SLPJ,2025/5/3 21:20,2025/5/3 23:15,320,Aft_10005,101
Flt_17292,RTWL,VIOC,2025/5/3 18:40,2025/5/3 21:20,321,Aft_10010,155
Flt_17293,VIOC,XQWL,2025/5/3 15:30,2025/5/3 17:25,321,Aft_10161,103
Flt_17294,VIOC,KYFK,2025/5/3 13:30,2025/5/3 15:25,320,Aft_10098,103
Flt_17295,IWON,VIOC,2025/5/3 10:10,2025/5/3 11:40,320,Aft_10098,103
Flt_17296,STEC,VIOC,2025/5/3 11:25,2025/5/3 13:30,321,Aft_10118,136
Flt_17297,AXWS,VIOC,2025/5/3 11:25,2025/5/3 13:55,320,Aft_10119,162
Flt_17298,NDUJ,VIOC,2025/5/3 10:55,2025/5/3 13:05,320,Aft_10110,128
Flt_17299,VIOC,STEC,2025/5/3 8:10,2025/5/3 10:20,321,Aft_10118,128
Flt_17300,VIOC,AXWS,2025/5/3 7:55,2025/5/3 10:25,320,Aft_10119,141
Flt_17301,VIOC,NDUJ,2025/5/3 8:00,2025/5/3 9:50,320,Aft_10110,113
Flt_17302,VIOC,JFEE,2025/5/3 19:30,2025/5/3 21:45,320,Aft_10043,141
Flt_17303,DTEM,VIOC,2025/5/3 9:40,2025/5/3 11:10,320,Aft_10102,89
Flt_17304,VIOC,WUZI,2025/5/3 11:30,2025/5/3 13:55,319,Aft_10124,151
Flt_17305,VIOC,XKIV,2025/5/3 14:20,2025/5/3 18:20,320,Aft_10084,258
Flt_17306,VIOC,DTEM,2025/5/3 7:35,2025/5/3 8:55,320,Aft_10102,85
Flt_17308,NJRH,VIOC,2025/5/3 9:45,2025/5/3 10:55,320,Aft_10107,79
Flt_17309,ILSH,VIOC,2025/5/3 16:50,2025/5/3 18:40,320,Aft_10015,103
Flt_17311,VIOC,NJRH,2025/5/3 7:40,2025/5/3 8:55,320,Aft_10107,78
Flt_17312,TGWV,VIOC,2025/5/3 14:05,2025/5/3 17:40,319,Aft_10072,215
Flt_17313,PDTN,VIOC,2025/5/3 10:00,2025/5/3 11:30,319,Aft_10114,95
Flt_17314,VIOC,ILSH,2025/5/3 14:15,2025/5/3 16:05,320,Aft_10015,106
Flt_17315,XFAQ,VIOC,2025/5/3 10:45,2025/5/3 11:50,319,Aft_10150,70
Flt_17316,VIOC,PDTN,2025/5/3 7:30,2025/5/3 9:15,319,Aft_10114,95
Flt_17318,SQEB,VIOC,2025/5/3 20:25,2025/5/3 21:55,319,Aft_10124,93
Flt_17319,IXOR,VIOC,2025/5/3 15:25,2025/5/3 17:00,319,Aft_10095,73
Flt_17320,VIOC,IXOR,2025/5/3 13:10,2025/5/3 14:40,319,Aft_10095,83
Flt_17321,VIOC,XFAQ,2025/5/3 8:35,2025/5/3 10:00,319,Aft_10150,80
Flt_17323,VIOC,SQEB,2025/5/3 17:55,2025/5/3 19:40,319,Aft_10124,98
Flt_17325,UUDJ,VIOC,2025/5/3 10:50,2025/5/3 12:05,319,Aft_10111,64
