id,flightNo,depaAirport,arriAirport,std,sta,fleet,aircraftNo,flyTime
Flt_101123,OM8098,VOXP,AAHN,2025/6/1 12:50,2025/6/1 14:45,738,Aft_10104,100
Flt_101124,OM8786,ZJCG,KKME,2025/6/1 15:15,2025/6/1 17:10,738,Aft_10109,104
Flt_101125,OM8786,XCHB,ZJCG,2025/5/29 12:25,2025/5/29 14:30,738,Aft_10119,128
Flt_101126,OM8257,OXSQ,WJBA,2025/6/1 9:35,2025/6/1 12:20,738,Aft_10042,164
Flt_101127,OM818,FXWC,AAHN,2025/6/1 17:55,2025/6/1 20:35,738,Aft_10106,144
Flt_101128,OM8468,VGVC,EYWR,2025/6/1 19:55,2025/6/1 22:30,738,Aft_10101,127
Flt_101129,OM8268,MCWT,LLZL,2025/5/29 16:20,2025/5/29 19:20,7M8,Aft_10082,174
Flt_101130,OM8871,VWIM,QGSX,2025/6/1 9:15,2025/6/1 11:30,738,Aft_10115,137
Flt_101131,OM834,KDAP,DOMU,2025/5/30 18:40,2025/5/30 22:05,738,Aft_10034,183
Flt_101132,OM8840,KREM,EYWR,2025/5/30 17:25,2025/5/30 19:30,738,Aft_10064,118
Flt_101133,OM8777,KKME,PZYH,2025/5/30 17:15,2025/5/30 19:30,738,Aft_10023,121
Flt_101134,OM8866,WJBA,KKME,2025/5/30 18:10,2025/5/30 20:10,738,Aft_10027,112
Flt_101135,OM8487,HZPW,KKME,2025/5/30 17:10,2025/5/30 19:50,7M8,Aft_10108,168
Flt_101136,OM8488,KKME,HZPW,2025/5/30 20:55,2025/5/30 23:25,7M8,Aft_10108,133
Flt_101137,OM8217,DOMU,FVJZ,2025/5/30 10:00,2025/5/30 12:50,738,Aft_10008,187
Flt_101138,OM8355,HZPW,PNNF,2025/5/30 10:00,2025/5/30 11:55,7M8,Aft_10086,113
Flt_101139,OM8140,LFOL,DOMU,2025/5/30 12:50,2025/5/30 15:55,7M8,Aft_10001,179
Flt_101140,OM8763,DOMU,FGIR,2025/5/30 8:00,2025/5/30 11:35,7M8,Aft_10068,220
Flt_101141,OM8338,HIUP,DOMU,2025/5/30 9:30,2025/5/30 11:10,738,Aft_10034,102
Flt_101142,OM8035,VOXP,XCHB,2025/5/30 17:15,2025/5/30 18:50,738,Aft_10102,97
Flt_101143,OM8640,IAYH,DOMU,2025/5/30 21:20,2025/5/30 23:20,738,Aft_10137,116
Flt_101144,OM8749,HZPW,RHHB,2025/5/30 19:40,2025/5/30 21:25,738,Aft_10115,116
Flt_101145,OM8092,HUYM,OXSQ,2025/5/30 16:05,2025/5/30 17:50,738,Aft_10004,113
Flt_101146,OM8162,MPYS,HZPW,2025/5/30 11:50,2025/5/30 14:25,738,Aft_10016,149
Flt_101147,OM8518,GLHV,DOMU,2025/5/30 8:10,2025/5/30 9:55,7M8,Aft_10050,113
Flt_101149,OM8153,DOMU,MPYS,2025/5/31 15:50,2025/5/31 18:40,7M8,Aft_10050,162
Flt_101150,OM8060,WKDC,EYWR,2025/5/31 17:55,2025/5/31 20:50,738,Aft_10014,160
Flt_101151,OM8388,PNNF,DOMU,2025/5/31 18:25,2025/5/31 20:00,738,Aft_10051,75
Flt_101152,OM8387,DOMU,PNNF,2025/5/31 15:30,2025/5/31 17:10,738,Aft_10118,96
Flt_101153,OM8348,PNNF,HZPW,2025/5/31 18:15,2025/5/31 20:10,738,Aft_10118,89
Flt_101154,OM8341,HEJY,DOMU,2025/5/31 7:40,2025/5/31 11:50,738,Aft_10111,254
Flt_101155,OM8435,HZPW,YITW,2025/5/31 7:40,2025/5/31 10:45,7M8,Aft_10082,188
Flt_101156,OM8310,UXVH,OXSQ,2025/5/31 18:05,2025/5/31 20:30,738,Aft_10073,136
Flt_101157,OM8528,YAFY,HZPW,2025/5/31 11:00,2025/5/31 12:35,738,Aft_10099,99
Flt_101158,OM8828,NBCQ,DOMU,2025/5/31 18:50,2025/5/31 20:15,738,Aft_10029,72
Flt_101159,OM8087,EYWR,WKDC,2025/5/31 11:55,2025/5/31 14:40,738,Aft_10095,157
Flt_101160,OM8097,AAHN,VOXP,2025/5/31 18:20,2025/5/31 19:55,738,Aft_10009,98
Flt_101161,OM8276,MCWT,OXSQ,2025/5/31 15:50,2025/5/31 20:10,738,Aft_10022,257
Flt_101162,OM8523,DOMU,BBZB,2025/5/31 21:25,2025/5/31 23:55,738,Aft_10008,156
Flt_101163,OM8761,EYWR,VHLB,2025/5/31 17:05,2025/5/31 20:00,738,Aft_10030,171
Flt_101164,OM892,MFGL,DOMU,2025/5/31 0:30,2025/5/31 6:05,7M8,Aft_10107,327
Flt_101165,OM8315,EYWR,VUWJ,2025/5/31 7:15,2025/5/31 9:50,738,Aft_10091,173
Flt_101166,OM8098,VOXP,AAHN,2025/5/31 12:50,2025/5/31 14:45,738,Aft_10064,100
Flt_101167,OM8706,KROP,DOMU,2025/5/31 19:40,2025/5/31 23:50,738,Aft_10126,247
Flt_101168,OM8234,WJBA,SFRI,2025/5/31 13:05,2025/5/31 15:05,738,Aft_10039,117
Flt_101169,OM8948,MPYS,VOXP,2025/5/31 13:00,2025/5/31 14:55,7M8,Aft_10090,111
Flt_101170,OM8168,OXSQ,AAHN,2025/5/31 22:20,2025/5/31 23:50,7M8,Aft_10127,86
Flt_101171,OM8288,LLZL,NLLA,2025/5/31 12:50,2025/5/31 14:40,738,Aft_10058,108
Flt_101172,OM8608,OXSQ,DOMU,2025/5/29 17:05,2025/5/29 18:40,7M8,Aft_10050,90
Flt_101173,OM8542,GLHV,HZPW,2025/5/29 15:10,2025/5/29 16:40,738,Aft_10048,90
Flt_101174,OM8288,LLZL,NLLA,2025/6/1 12:50,2025/6/1 14:40,738,Aft_10051,108
Flt_101175,OM8305,DOMU,PNNF,2025/5/29 7:30,2025/5/29 9:05,737GY,Aft_10006,96
Flt_101176,OM8820,DSQK,DOMU,2025/6/1 10:50,2025/6/1 12:40,738,Aft_10061,101
Flt_101177,OM8732,QLPO,HZPW,2025/5/29 19:00,2025/5/29 22:05,738,Aft_10122,180
Flt_101178,OM8406,XLHA,DOMU,2025/5/29 12:10,2025/5/29 14:45,738,Aft_10131,140
Flt_101179,OM8154,MPYS,DOMU,2025/6/1 20:15,2025/6/1 23:05,7M8,Aft_10133,155
Flt_101180,OM8146,OETZ,DOMU,2025/6/1 17:15,2025/6/1 20:20,7M8,Aft_10078,166
Flt_101181,OM824,MCVK,DOMU,2025/5/29 8:00,2025/5/29 12:20,738,Aft_10029,260
Flt_101182,OM8768,NBCQ,HZPW,2025/5/29 16:00,2025/5/29 17:40,738,Aft_10121,88
Flt_101183,OM8027,ZJCG,HGHY,2025/6/1 10:20,2025/6/1 12:55,738,Aft_10069,158
Flt_101184,OM8828,NBCQ,DOMU,2025/5/29 18:50,2025/5/29 20:10,7M8,Aft_10123,72
Flt_101185,OM8252,FGIR,SFRI,2025/6/1 14:00,2025/6/1 15:55,7M8,Aft_10108,114
Flt_101186,OM8145,DOMU,OETZ,2025/6/1 21:40,2025/6/2 0:30,7M8,Aft_10130,165
Flt_101187,OM8484,XLHA,NLLA,2025/6/1 13:10,2025/6/1 16:20,738,Aft_10035,192
Flt_101188,OM8065,AAHN,BBZB,2025/5/29 11:40,2025/5/29 14:15,738,Aft_10138,143
Flt_101189,OM8032,WKDC,DOMU,2025/5/29 13:05,2025/5/29 16:45,7M8,Aft_10117,222
Flt_101190,OM8371,GLHV,VWIM,2025/6/1 8:25,2025/6/1 10:45,7M8,Aft_10068,149
Flt_101191,OM8477,EYWR,KKME,2025/6/1 21:15,2025/6/1 23:55,738,Aft_10019,170
Flt_101192,OM8389,KKME,VWIM,2025/6/1 19:05,2025/6/1 21:05,738,Aft_10100,114
Flt_101193,OM8819,DOMU,DSQK,2025/6/1 17:05,2025/6/1 18:55,738,Aft_10017,101
Flt_101194,OM8262,LLZL,SFRI,2025/5/29 19:05,2025/5/29 20:50,7M8,Aft_10127,101
Flt_101195,OM8363,AAHN,XLOC,2025/5/29 7:00,2025/5/29 9:15,7M8,Aft_10078,136
Flt_101196,OM8993,DOMU,XHFE,2025/6/1 23:00,2025/6/2 1:50,738F,Aft_10134,190
Flt_101197,OM838,NYOP,DOMU,2025/6/1 0:30,2025/6/1 6:20,7M8,Aft_10107,315
Flt_101198,OM8544,AFPF,AAHN,2025/6/1 9:20,2025/6/1 10:55,738,Aft_10074,95
Flt_101199,OM8328,OXSQ,NLLA,2025/6/1 8:50,2025/6/1 11:20,738,Aft_10048,137
Flt_101200,OM8422,YITW,DOMU,2025/5/29 15:05,2025/5/29 17:40,738,Aft_10034,146
Flt_101201,OM8839,HEJY,EYWR,2025/5/29 9:00,2025/5/29 12:25,738,Aft_10064,195
Flt_101202,OM8061,EYWR,XCHB,2025/5/29 9:05,2025/5/29 11:05,738,Aft_10119,125
Flt_101203,OM8375,DOMU,XLOC,2025/6/1 6:55,2025/6/1 9:10,7M8,Aft_10082,132
Flt_101204,OM895,DOMU,VDBQ,2025/5/29 14:50,2025/5/29 18:00,738,Aft_10126,193
Flt_101205,OM8467,EYWR,VGVC,2025/5/29 16:15,2025/5/29 18:45,738,Aft_10031,170
Flt_101206,OM8872,QGSX,VWIM,2025/5/29 12:20,2025/5/29 14:30,738,Aft_10115,119
Flt_101207,OM8046,XCHB,SFRI,2025/6/1 13:30,2025/6/1 15:30,738,Aft_10015,118
Flt_101208,OM8426,XLHA,DOMU,2025/5/30 20:15,2025/5/30 23:05,737GY,Aft_10110,140
Flt_101209,OM8619,HIUP,HQMU,2025/5/30 10:00,2025/5/30 11:45,738,Aft_10111,115
Flt_101210,OM8620,HIUP,AAHN,2025/5/30 15:25,2025/5/30 17:05,738,Aft_10111,97
Flt_101211,OM8440,VGVC,HZPW,2025/5/30 11:15,2025/5/30 13:25,737GY,Aft_10006,128
Flt_101212,OM8087,EYWR,WKDC,2025/5/30 11:55,2025/5/30 14:40,738,Aft_10074,157
Flt_101213,OM8515,AAHN,GLHV,2025/5/30 19:30,2025/5/30 21:10,738,Aft_10093,90
Flt_101214,OM8475,EYWR,KKME,2025/5/30 12:50,2025/5/30 15:45,738,Aft_10109,170
Flt_101215,OM809,HZPW,HSWG,2025/5/30 9:10,2025/5/30 12:40,738,Aft_10116,206
Flt_101216,OM8872,QGSX,VWIM,2025/5/30 12:20,2025/5/30 14:30,738,Aft_10032,119
Flt_101217,OM8608,OXSQ,DOMU,2025/5/30 17:05,2025/5/30 18:40,738,Aft_10126,90
Flt_101218,OM8278,FVJZ,AAHN,2025/5/30 21:25,2025/5/31 0:05,738,Aft_10125,150
Flt_101219,OM8386,PNNF,AAHN,2025/5/30 14:10,2025/5/30 15:45,7M8,Aft_10090,79
Flt_101220,OM8544,AFPF,AAHN,2025/5/30 9:20,2025/5/30 10:55,738,Aft_10018,95
Flt_101221,OM8538,QUIP,HZPW,2025/5/30 22:15,2025/5/30 23:40,738,Aft_10047,90
Flt_101222,OM8489,HZPW,KKME,2025/5/30 14:35,2025/5/30 17:25,738,Aft_10010,168
Flt_101223,OM8387,DOMU,PNNF,2025/5/30 15:30,2025/5/30 17:10,738,Aft_10025,96
Flt_101224,OM8703,EYWR,YBWQ,2025/5/30 8:10,2025/5/30 13:40,738,Aft_10031,328
Flt_101225,OM8039,DOMU,XCCH,2025/5/30 17:35,2025/5/30 18:45,738,Aft_10020,75
Flt_101226,OM865,HZPW,YBWQ,2025/5/31 9:20,2025/5/31 14:00,738,Aft_10025,286
Flt_101227,OM8059,EYWR,WKDC,2025/5/31 13:55,2025/5/31 16:40,738,Aft_10014,157
Flt_101228,OM8342,VUWJ,DOMU,2025/5/31 16:00,2025/5/31 17:50,738,Aft_10111,101
Flt_101229,OM8190,VOXP,HZPW,2025/5/31 16:20,2025/5/31 17:45,738,Aft_10010,85
Flt_101230,OM8596,EYWR,DOMU,2025/5/31 19:00,2025/5/31 20:30,73G,Aft_10079,100
Flt_101231,OM8549,DOMU,VOXP,2025/5/31 13:25,2025/5/31 15:10,7M8,Aft_10107,102
Flt_101232,OM8548,GLHV,HZPW,2025/5/31 18:10,2025/5/31 19:45,7M8,Aft_10133,90
Flt_101233,OM8252,SFRI,HZPW,2025/5/31 17:10,2025/5/31 19:15,7M8,Aft_10108,125
Flt_101234,OM8144,VUWJ,AAHN,2025/5/31 15:15,2025/5/31 17:20,738,Aft_10138,103
Flt_101235,OM8456,YITW,HZPW,2025/5/31 21:05,2025/5/31 23:50,738,Aft_10088,150
Flt_101236,OM8096,WKDC,YAFY,2025/5/31 15:55,2025/5/31 18:45,738,Aft_10095,147
Flt_101237,OM8816,HEJY,EYWR,2025/5/31 12:45,2025/5/31 15:55,738,Aft_10030,195
Flt_101238,OM8135,DOMU,OETZ,2025/5/31 11:30,2025/5/31 14:15,738,Aft_10070,165
Flt_101239,OM8865,KKME,WJBA,2025/5/31 15:25,2025/5/31 17:25,738,Aft_10027,114
Flt_101240,OM8284,FGIR,HMXY,2025/5/31 19:10,2025/5/31 21:40,738,Aft_10131,138
Flt_101241,OM8037,EYWR,HEJY,2025/5/31 14:40,2025/5/31 18:00,738,Aft_10109,190
Flt_101242,OM8476,KKME,EYWR,2025/5/31 9:05,2025/5/31 11:25,738,Aft_10038,126
Flt_101243,OM8375,DOMU,XLOC,2025/5/31 6:55,2025/5/31 9:10,7M8,Aft_10077,132
Flt_101244,OM8821,HZPW,ZDHU,2025/5/29 10:55,2025/5/29 12:35,738,Aft_10098,86
Flt_101245,OM8607,DOMU,OXSQ,2025/5/29 9:15,2025/5/29 11:00,7M8,Aft_10050,102
Flt_101246,OM8044,HGHY,EYWR,2025/6/1 14:40,2025/6/1 17:40,738,Aft_10055,185
Flt_101247,OM8804,TUJZ,OXSQ,2025/6/1 10:10,2025/6/1 12:15,738,Aft_10124,120
Flt_101248,OM8948,MPYS,VOXP,2025/6/1 12:55,2025/6/1 14:55,7M8,Aft_10090,111
Flt_101249,OM8452,XLHA,EYWR,2025/6/1 18:00,2025/6/1 20:50,738,Aft_10056,156
Flt_101250,OM8091,OXSQ,HUYM,2025/5/29 7:35,2025/5/29 9:35,738,Aft_10037,101
Flt_101251,OM8479,HZPW,XLHA,2025/5/29 15:55,2025/5/29 19:05,73G,Aft_10079,196
Flt_101252,OM8749,HZPW,RHHB,2025/6/1 19:40,2025/6/1 21:25,738,Aft_10118,116
Flt_101253,OM8552,GLHV,OETZ,2025/5/29 21:50,2025/5/29 23:55,738,Aft_10029,131
Flt_101254,OM8549,DOMU,VOXP,2025/5/29 13:25,2025/5/29 15:10,738,Aft_10029,102
Flt_101255,OM8027,OXSQ,ZJCG,2025/6/1 7:50,2025/6/1 9:35,738,Aft_10069,107
Flt_101256,OM8595,DOMU,EYWR,2025/5/29 21:20,2025/5/29 22:55,738,Aft_10087,92
Flt_101257,OM8115,HZPW,NLLA,2025/5/29 8:00,2025/5/29 10:50,7M8,Aft_10135,165
Flt_101258,OM8310,UXVH,OXSQ,2025/6/1 18:05,2025/6/1 20:30,738,Aft_10014,136
Flt_101259,OM8251,HZPW,SFRI,2025/5/29 8:05,2025/5/29 10:15,7M8,Aft_10066,136
Flt_101260,OM8115,HZPW,NLLA,2025/6/1 8:00,2025/6/1 10:50,738,Aft_10062,165
Flt_101261,OM8567,DOMU,GLHV,2025/6/1 11:00,2025/6/1 12:50,7M8,Aft_10096,92
Flt_101262,OM8546,GLHV,DOMU,2025/6/1 21:10,2025/6/1 23:15,7M8,Aft_10096,113
Flt_101263,OM8532,YAFY,LLZL,2025/6/1 12:15,2025/6/1 15:25,738,Aft_10125,195
Flt_101264,OM8144,AAHN,OETZ,2025/5/29 18:15,2025/5/29 21:15,7M8,Aft_10077,164
Flt_101265,OM8304,VWIM,KKME,2025/6/1 11:50,2025/6/1 14:05,738,Aft_10019,143
Flt_101266,OM8321,EYWR,UXVH,2025/5/29 6:55,2025/5/29 10:05,738,Aft_10046,181
Flt_101267,OM8776,UXVH,HZPW,2025/5/29 14:35,2025/5/29 17:05,738,Aft_10097,131
Flt_101268,OM879,HZPW,SJQD,2025/6/1 8:45,2025/6/1 10:25,738,Aft_10027,89
Flt_101269,OM8040,WKDC,XCCH,2025/6/1 8:45,2025/6/1 11:45,738,Aft_10097,171
Flt_101270,OM8541,HZPW,GLHV,2025/6/1 12:30,2025/6/1 14:05,738,Aft_10005,78
Flt_101271,OM8576,AFPF,DOMU,2025/5/29 9:20,2025/5/29 10:55,738,Aft_10063,104
Flt_101272,OM8957,AAHN,HIUP,2025/5/29 7:05,2025/5/29 8:55,738,Aft_10024,109
Flt_101273,OM8089,DOMU,HUYM,2025/6/1 16:55,2025/6/1 18:50,738,Aft_10076,119
Flt_101274,OM8256,FGIR,EYWR,2025/6/1 19:55,2025/6/1 22:45,7M8,Aft_10120,153
Flt_101275,OM8558,AFPF,AAHN,2025/5/29 9:30,2025/5/29 11:05,738,Aft_10027,95
Flt_101276,OM8168,LFOL,OXSQ,2025/5/29 18:40,2025/5/29 21:20,7M8,Aft_10011,154
Flt_101277,OM882,OIQN,DOMU,2025/5/29 19:45,2025/5/29 21:20,738,Aft_10131,99
Flt_101278,OM8857,GLHV,QGSX,2025/5/29 16:25,2025/5/29 19:30,738,Aft_10053,202
Flt_101279,OM8871,VWIM,QGSX,2025/5/29 9:15,2025/5/29 11:30,738,Aft_10115,137
Flt_101280,OM8623,VWIM,UCKP,2025/5/29 15:40,2025/5/29 17:45,738,Aft_10115,105
Flt_101281,OM8639,DOMU,IAYH,2025/5/29 18:25,2025/5/29 20:35,738,Aft_10114,147
Flt_101282,OM8619,AAHN,HIUP,2025/6/1 7:05,2025/6/1 9:00,738,Aft_10093,109
Flt_101283,OM8303,KKME,VWIM,2025/5/30 8:35,2025/5/30 10:45,738,Aft_10023,114
Flt_101284,OM8480,XLHA,HZPW,2025/5/30 20:10,2025/5/30 22:55,738,Aft_10051,156
Flt_101285,OM8034,HGHY,OETZ,2025/5/30 13:55,2025/5/30 16:15,738,Aft_10007,117
Flt_101286,OM8816,HEJY,EYWR,2025/5/30 12:45,2025/5/30 16:05,738,Aft_10030,195
Flt_101287,OM8188,LFOL,EYWR,2025/5/30 21:10,2025/5/30 23:35,738,Aft_10075,142
Flt_101288,OM8646,VDBQ,DOMU,2025/5/30 13:20,2025/5/30 16:20,738,Aft_10040,174
Flt_101289,OM898,MCVK,HZPW,2025/5/30 17:00,2025/5/30 21:45,738,Aft_10139,273
Flt_101290,OM8059,EYWR,WKDC,2025/5/30 13:55,2025/5/30 16:40,738,Aft_10053,157
Flt_101291,OM8168,LFOL,OXSQ,2025/5/30 18:40,2025/5/30 21:20,738,Aft_10018,154
Flt_101292,OM8257,OXSQ,WJBA,2025/5/30 9:35,2025/5/30 12:20,738,Aft_10046,164
Flt_101293,OM8137,OETZ,HZPW,2025/5/30 7:30,2025/5/30 9:50,738,Aft_10045,151
Flt_101294,OM8235,OXSQ,LLZL,2025/5/30 21:30,2025/5/30 23:50,738,Aft_10067,142
Flt_101295,OM8617,OXSQ,HQMU,2025/5/30 10:25,2025/5/30 12:25,738,Aft_10047,111
Flt_101296,OM8155,HZPW,MPYS,2025/5/30 16:05,2025/5/30 18:50,7M8,Aft_10129,162
Flt_101297,OM8341,HEJY,DOMU,2025/5/30 7:40,2025/5/30 11:50,738,Aft_10104,254
Flt_101298,OM8259,DOMU,LLZL,2025/5/30 8:05,2025/5/30 11:35,7M8,Aft_10107,217
Flt_101299,OM870,NMUI,DOMU,2025/5/30 16:40,2025/5/30 18:40,738,Aft_10118,123
Flt_101300,OM8177,GLHV,LFOL,2025/5/31 9:10,2025/5/31 12:00,738,Aft_10083,176
Flt_101301,OM8367,DOMU,HIUP,2025/5/31 15:25,2025/5/31 17:20,738,Aft_10074,110
Flt_101302,OM8965,HZPW,VWIM,2025/5/31 10:35,2025/5/31 12:25,738,Aft_10115,99
Flt_101303,OM8406,XLHA,DOMU,2025/5/31 12:10,2025/5/31 14:45,738,Aft_10105,140
Flt_101304,OM8430,XLHA,HZPW,2025/5/31 12:10,2025/5/31 15:00,738,Aft_10113,156
Flt_101305,OM8067,OXSQ,ZDHU,2025/5/31 7:50,2025/5/31 9:40,738,Aft_10059,102
Flt_101306,OM8057,OKJK,XCHB,2025/5/31 11:45,2025/5/31 13:15,738,Aft_10032,73
Flt_101307,OM8545,DOMU,GLHV,2025/5/31 19:00,2025/5/31 20:45,738,Aft_10102,92
Flt_101308,OM8837,DOMU,OXSQ,2025/5/31 16:20,2025/5/31 18:05,738,Aft_10069,102
Flt_101309,OM836,HEXD,HZPW,2025/5/31 12:20,2025/5/31 15:45,738,Aft_10062,210
Flt_101310,OM8240,FVJZ,OETZ,2025/5/31 11:55,2025/5/31 13:50,738,Aft_10072,109
Flt_101311,OM8040,XCCH,DOMU,2025/5/31 12:30,2025/5/31 13:35,738,Aft_10074,72
Flt_101312,OM8275,OXSQ,MCWT,2025/5/31 10:00,2025/5/31 14:45,738,Aft_10022,291
Flt_101313,OM8625,OXSQ,YITW,2025/5/31 16:00,2025/5/31 18:00,738,Aft_10004,115
Flt_101314,OM8575,DOMU,AFPF,2025/5/31 6:30,2025/5/31 8:05,738,Aft_10043,87
Flt_101315,OM8039,XCCH,WKDC,2025/5/31 19:35,2025/5/31 22:30,738,Aft_10060,171
Flt_101316,OM8835,AAHN,IAYH,2025/5/31 17:10,2025/5/31 19:40,738,Aft_10018,150
Flt_101317,OM8510,GLHV,DOMU,2025/5/31 18:10,2025/5/31 19:55,738,Aft_10046,113
Flt_101318,OM8267,LLZL,MCWT,2025/5/31 11:40,2025/5/31 14:50,7M8,Aft_10066,188
Flt_101319,OM8033,HZPW,OETZ,2025/5/31 7:20,2025/5/31 10:10,738,Aft_10121,161
Flt_101320,OM8787,AAHN,OXSQ,2025/5/31 7:05,2025/5/31 8:50,738,Aft_10054,102
Flt_101321,OM8423,DOMU,KKME,2025/5/31 14:15,2025/5/31 16:50,738,Aft_10122,172
Flt_101322,OM8602,NBCQ,EYWR,2025/5/31 10:35,2025/5/31 12:40,738,Aft_10042,117
Flt_101323,OM8101,DOMU,NLLA,2025/6/1 11:00,2025/6/1 13:50,7M8,Aft_10129,166
Flt_101324,OM8866,KKME,AAHN,2025/5/29 21:15,2025/5/29 23:45,738,Aft_10021,134
Flt_101325,OM8075,XINM,HGHY,2025/6/1 9:30,2025/6/1 12:50,738,Aft_10055,172
Flt_101326,OM8365,OETZ,VWIM,2025/6/1 15:25,2025/6/1 18:40,738,Aft_10004,200
Flt_101327,OM8539,DOMU,VOXP,2025/6/1 9:25,2025/6/1 11:25,738,Aft_10126,102
Flt_101328,OM8524,BBZB,DOMU,2025/5/29 17:45,2025/5/29 20:15,738,Aft_10033,167
Flt_101329,OM8774,FXGB,OXSQ,2025/5/29 13:20,2025/5/29 15:20,738,Aft_10094,118
Flt_101330,OM8774,OXSQ,HZPW,2025/5/29 16:20,2025/5/29 18:15,738,Aft_10094,84
Flt_101331,OM8947,AAHN,VOXP,2025/6/1 7:20,2025/6/1 9:00,7M8,Aft_10090,98
Flt_101332,OM855,HZPW,NYOP,2025/6/1 19:25,2025/6/2 0:50,7M8,Aft_10135,335
Flt_101333,OM8708,HEXD,EYWR,2025/5/29 18:20,2025/5/29 20:55,738,Aft_10056,180
Flt_101334,OM8821,ZDHU,HEJY,2025/6/1 13:20,2025/6/1 16:10,738,Aft_10138,170
Flt_101335,OM8436,YITW,HZPW,2025/5/29 11:55,2025/5/29 14:30,738,Aft_10122,150
Flt_101336,OM8505,OXSQ,GLHV,2025/6/1 19:00,2025/6/1 20:50,738,Aft_10121,96
Flt_101337,OM8675,DOMU,YBWQ,2025/6/1 21:15,2025/6/2 1:40,738,Aft_10047,265
Flt_101338,OM8313,OETZ,PNNF,2025/6/1 7:40,2025/6/1 10:50,7M8,Aft_10078,204
Flt_101339,OM8528,YAFY,HZPW,2025/5/29 11:00,2025/5/29 12:35,738,Aft_10121,99
Flt_101340,OM8471,EYWR,KKME,2025/6/1 7:45,2025/6/1 10:15,738,Aft_10101,170
Flt_101341,OM8034,OETZ,HZPW,2025/6/1 17:15,2025/6/1 19:50,738,Aft_10069,151
Flt_101342,OM8230,OETZ,EYWR,2025/5/29 21:55,2025/5/29 23:45,738,Aft_10101,117
Flt_101343,OM8681,DOMU,NVMB,2025/5/29 12:25,2025/5/29 14:00,738,Aft_10012,85
Flt_101344,OM8094,PZYH,DOMU,2025/5/29 21:25,2025/5/29 23:35,738,Aft_10015,147
Flt_101345,OM8772,IAYH,EYWR,2025/5/29 19:00,2025/5/29 21:45,738,Aft_10042,127
Flt_101346,OM8730,VCAC,HZPW,2025/5/29 21:00,2025/5/30 0:10,738,Aft_10017,209
Flt_101347,OM8578,GLHV,AAHN,2025/6/1 10:55,2025/6/1 12:45,738,Aft_10018,102
Flt_101348,OM8378,VWIM,GLHV,2025/6/1 17:25,2025/6/1 19:50,7M8,Aft_10096,123
Flt_101349,OM8483,NLLA,XLHA,2025/6/1 8:15,2025/6/1 12:05,738,Aft_10035,214
Flt_101350,OM8066,HGHY,BBZB,2025/5/29 18:05,2025/5/29 20:15,738,Aft_10138,113
Flt_101351,OM8777,KKME,PZYH,2025/5/29 17:15,2025/5/29 19:30,738,Aft_10113,121
Flt_101352,OM8090,HUYM,DOMU,2025/5/29 10:40,2025/5/29 12:40,738,Aft_10018,122
Flt_101353,OM897,HZPW,MCVK,2025/6/1 11:10,2025/6/1 16:00,738,Aft_10021,295
Flt_101354,OM8210,FVJZ,EYWR,2025/5/29 12:20,2025/5/29 14:30,7M8,Aft_10120,123
Flt_101355,OM8370,NBCQ,EYWR,2025/6/1 22:00,2025/6/1 23:55,738,Aft_10081,117
Flt_101356,OM8273,HIUP,WJBA,2025/6/1 14:50,2025/6/1 17:20,738,Aft_10023,155
Flt_101357,OM8098,VOXP,AAHN,2025/5/29 12:50,2025/5/29 14:45,738,Aft_10106,100
Flt_101358,OM8517,DOMU,GLHV,2025/6/1 21:00,2025/6/1 22:40,7M8,Aft_10129,92
Flt_101359,OM8275,DOMU,OXSQ,2025/5/29 7:05,2025/5/29 8:55,738,Aft_10022,102
Flt_101360,OM8753,LLZL,PNNF,2025/5/29 16:25,2025/5/29 19:45,738,Aft_10061,195
Flt_101361,OM8274,HIUP,HZPW,2025/5/29 22:15,2025/5/29 23:55,738,Aft_10027,94
Flt_101362,OM8403,DOMU,KKME,2025/5/29 7:15,2025/5/29 9:50,738,Aft_10109,172
Flt_101364,OM8775,WKDC,HZPW,2025/6/1 6:55,2025/6/1 9:55,738,Aft_10095,193
Flt_101365,OM885,DOMU,YBWQ,2025/6/1 18:00,2025/6/1 22:15,738,Aft_10128,265
Flt_101366,OM8603,HIUP,LLZL,2025/5/29 10:00,2025/5/29 12:00,738,Aft_10030,137
Flt_101367,OM8034,OETZ,HZPW,2025/5/29 17:15,2025/5/29 19:50,738,Aft_10049,151
Flt_101368,OM8858,QGSX,GLHV,2025/6/1 20:15,2025/6/1 22:55,738,Aft_10083,150
Flt_101369,OM8697,HZPW,NMUI,2025/5/30 8:25,2025/5/30 11:10,737GY,Aft_10071,173
Flt_101370,OM8669,KKME,VDBQ,2025/5/30 8:40,2025/5/30 11:50,738,Aft_10128,191
Flt_101371,OM8557,AAHN,AFPF,2025/5/30 7:10,2025/5/30 8:45,738,Aft_10021,89
Flt_101372,OM8078,VOXP,HZPW,2025/5/30 22:25,2025/5/30 23:55,738,Aft_10103,85
Flt_101373,OM8517,DOMU,GLHV,2025/5/30 21:00,2025/5/30 22:40,7M8,Aft_10117,92
Flt_101374,OM8585,HZPW,GLHV,2025/5/30 17:30,2025/5/30 19:00,738,Aft_10062,78
Flt_101375,OM8156,MPYS,HZPW,2025/5/30 20:00,2025/5/30 22:30,7M8,Aft_10135,149
